Data_Note,OrganizationIdentifier,ActivityStartDate,ActivityStartTime.Time,MonitoringLocationIdentifier,TADA.MonitoringLocationName,TADA.MonitoringLocationTypeName,TADA.CharacteristicName,TADA.ResultMeasureValue,TADA.ResultMeasure.MeasureUnitCode,StatisticalBaseCode,TADA.ActivityDepthHeightMeasure.MeasureValue,TADA.ComparableDataIdentifier,TADA.ResultSampleFractionText,TADA.LatitudeMeasure,TADA.LongitudeMeasure,ML_ID,ML_Name,Latitude,Longitude,HUC10_ID,Name_AU,AUID_ATTNS,AU_Type,NavStatus
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,14:00:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,0.5,UG/L,,,ORTHOPHOSPHATE_FILTERED_AS P_UG/L,FILTERED,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,14:00:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,2.5,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,14:00:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,NITRATE + NITRITE,0.005,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,13:10:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,6,UG/L,,,ORTHOPHOSPHATE_FILTERED_AS P_UG/L,FILTERED,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,13:10:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,NITRATE + NITRITE,0.005,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,13:10:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,2.5,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,13:04:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,ORTHOPHOSPHATE,2.5,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,13:04:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,NITRATE + NITRITE,0.019,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,15:27:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,NITRATE + NITRITE,0.019,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,15:27:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,ORTHOPHOSPHATE,0.5,UG/L,,,ORTHOPHOSPHATE_FILTERED_AS P_UG/L,FILTERED,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,15:27:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,ORTHOPHOSPHATE,2.5,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,12:07:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,NITRATE + NITRITE,0.005,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,12:07:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,2.5,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,13:40:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,ORTHOPHOSPHATE,13,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,13:40:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,NITRATE + NITRITE,0.076,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,13:40:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,ORTHOPHOSPHATE,4,UG/L,,,ORTHOPHOSPHATE_FILTERED_AS P_UG/L,FILTERED,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,10:36:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,NITRATE + NITRITE,0.093,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,16:08:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,2.5,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,16:08:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,0.5,UG/L,,,ORTHOPHOSPHATE_FILTERED_AS P_UG/L,FILTERED,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-08-15,16:08:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,NITRATE + NITRITE,0.094,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,11:00:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,NITRATE + NITRITE,0.14,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,11:00:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,4,UG/L,,,ORTHOPHOSPHATE_FILTERED_AS P_UG/L,FILTERED,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-10-10,11:00:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,ORTHOPHOSPHATE,2.5,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,10:58:00,AKDECWQ-KC02,KETCHIKAN CREEK 02,RIVER/STREAM,NITRATE + NITRITE,0.068,MG/L,,,NITRATE + NITRITE_UNFILTERED_AS N_MG/L,UNFILTERED,55.343996,-131.639956,KC02,Ketchikan Creek-02,55.34399599999998,-131.639956,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,10:58:00,AKDECWQ-KC02,KETCHIKAN CREEK 02,RIVER/STREAM,ORTHOPHOSPHATE,2.5,UG/L,,,ORTHOPHOSPHATE_UNFILTERED_AS P_UG/L,UNFILTERED,55.343996,-131.639956,KC02,Ketchikan Creek-02,55.34399599999998,-131.639956,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,14:14:00,AKDECWQ-CC01,CARLANNA CREEK 01,RIVER/STREAM,SPECIFIC CONDUCTANCE,11.18,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.368521,-131.691741,CC01,Carlanna Creek-01,55.36852099999999,-131.691741,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-07,10:57:00,AKDECWQ-CC01,CARLANNA CREEK 01,RIVER/STREAM,SPECIFIC CONDUCTANCE,7.12,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.368521,-131.691741,CC01,Carlanna Creek-01,55.36852099999999,-131.691741,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,14:30:00,AKDECWQ-CC01,CARLANNA CREEK 01,RIVER/STREAM,SPECIFIC CONDUCTANCE,14.54,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.368521,-131.691741,CC01,Carlanna Creek-01,55.36852099999999,-131.691741,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,14:14:00,AKDECWQ-CC01,CARLANNA CREEK 01,RIVER/STREAM,TEMPERATURE,7.6,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.368521,-131.691741,CC01,Carlanna Creek-01,55.36852099999999,-131.691741,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-07,10:57:00,AKDECWQ-CC01,CARLANNA CREEK 01,RIVER/STREAM,TEMPERATURE,9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.368521,-131.691741,CC01,Carlanna Creek-01,55.36852099999999,-131.691741,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-15,13:40:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,12.2,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,14:30:00,AKDECWQ-CC01,CARLANNA CREEK 01,RIVER/STREAM,TEMPERATURE,16.2,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.368521,-131.691741,CC01,Carlanna Creek-01,55.36852099999999,-131.691741,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-15,13:40:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,TEMPERATURE,12.5,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-21,13:20:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,113.6,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-22,10:30:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,94.8,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-23,13:25:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,113.4,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,14:54:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,23.4,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-07,14:52:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,TEMPERATURE,12.2,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,15:10:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,26.6,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,14:54:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,TEMPERATURE,8.3,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-21,13:20:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,TEMPERATURE,9.3,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-22,10:30:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,TEMPERATURE,9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-23,13:25:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,TEMPERATURE,10.2,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,15:10:00,AKDECWQ-CC02,CARLANNA CREEK 02,RIVER/STREAM,TEMPERATURE,14,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.35807,-131.69534,CC02,Carlanna Creek 02,55.35806999999998,-131.69534,1901010204,Carlanna Creek,AK_R_1010204_001,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-07,14:47:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,TEMPERATURE,11.3,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,12:07:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,SPECIFIC CONDUCTANCE,13.14,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,12:45:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,SPECIFIC CONDUCTANCE,35.2,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,12:07:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,TEMPERATURE,6.2,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-07,14:00:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,TEMPERATURE,12.5,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,12:45:00,AKDECWQ-HC01,HOADLEY CREEK 01,RIVER/STREAM,TEMPERATURE,13.8,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.358964,-131.679784,HC01,Hoadley Creek 01,55.35896400000003,-131.679784,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-15,13:18:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,42,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-22,10:08:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,19.95,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-22,10:08:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,TEMPERATURE,8.7,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-23,13:05:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,120.8,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,13:04:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,28.1,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,13:04:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,TEMPERATURE,9,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,13:50:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,101.1,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-15,13:18:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,TEMPERATURE,10.1,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-21,13:45:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,SPECIFIC CONDUCTANCE,157.1,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,13:50:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,TEMPERATURE,13.2,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-23,13:05:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,TEMPERATURE,9.5,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-21,13:45:00,AKDECWQ-HC02,HOADLEY CREEK 02,RIVER/STREAM,TEMPERATURE,10.4,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.353731,-131.688087,HC02,Hoadley Creek 02,55.353731,-131.688087,1901010204,Hoadley Creek,AK_R_1010204_002,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-07,12:05:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,SPECIFIC CONDUCTANCE,92.7,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,10:22:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,SPECIFIC CONDUCTANCE,50.5,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-05-07,12:05:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,TEMPERATURE,8.7,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-09-24,10:50:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,SPECIFIC CONDUCTANCE,60.7,US/CM,,,SPECIFIC CONDUCTANCE_NA_NA_US/CM,,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
Characteristic is not listed in AK DEC data sufficiency table,AKDECWQ,2018-04-24,10:22:00,AKDECWQ-KC01,KETCHIKAN CREEK 01,RIVER/STREAM,TEMPERATURE,7.2,DEG C,,,TEMPERATURE_NA_NA_DEG C,,55.344245,-131.632391,KC01,Ketchikan Creek-01,55.344244999999994,-131.632391,1901010204,Ketchikan Creek,AK_R_1010204_003,River,Unknown
