AUID_ATTNS,MonitoringLocationTypeName,AU_Type,TADA.CharacteristicName,TADA.ResultMeasure.MeasureUnitCode,n_Samples,n_SampDates,n_Years,Waterbody Type,Fraction,Use,Type,Minimum Assessment Period,Minimum number of data points,Min_Assess_Period_Yrs,Min_Num_Pts,Min_Period_Pass,Min_Data_Pass,Data_Sufficient
AK_R_2030218_007,River/Stream,River,ZINC,UG/L,16,8,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2030218_007,River/Stream,River,ZINC,UG/L,16,8,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,No,No
AK_R_2030218_007,River/Stream,River,ZINC,UG/L,16,8,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_2040102_002,River/Stream,River,ESCHERICHIA COLI,#/100ML,11,11,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040102_002,River/Stream,River,FECAL COLIFORM,MPN/100ML,12,12,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040102_002,River/Stream,River,FECAL COLIFORM,MPN/100ML,12,12,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040102_002,River/Stream,River,FECAL COLIFORM,MPN/100ML,12,12,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040102_002,River/Stream,River,FECAL COLIFORM,MPN/100ML,12,12,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040103_003_004,River/Stream,River,ESCHERICHIA COLI,#/100ML,11,11,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040103_003_004,River/Stream,River,FECAL COLIFORM,MPN/100ML,12,12,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040103_003_004,River/Stream,River,FECAL COLIFORM,MPN/100ML,12,12,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040103_003_004,River/Stream,River,FECAL COLIFORM,MPN/100ML,12,12,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040103_003_004,River/Stream,River,FECAL COLIFORM,MPN/100ML,12,12,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,ALUMINUM,UG/L,5,5,1,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,No,No,No
AK_R_2040104_002_001,River/Stream,River,ALUMINUM,UG/L,5,5,1,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,No,Yes,No
AK_R_2040104_002_001,River/Stream,River,ALUMINUM,UG/L,5,5,1,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,No,No,No
AK_R_2040104_002_001,River/Stream,River,ALUMINUM,UG/L,5,5,1,Freshwater,Total Recoverable,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040104_002_001,River/Stream,River,CADMIUM,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,CADMIUM,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,CADMIUM,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_001,River/Stream,River,CADMIUM,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_001,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,14,14,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,14,14,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,14,14,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,14,14,2,Freshwater streams and rivers,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,ESCHERICHIA COLI,#/100ML,15,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,FECAL COLIFORM,MPN/100ML,15,10,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,FECAL COLIFORM,MPN/100ML,15,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,FECAL COLIFORM,MPN/100ML,15,10,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,FECAL COLIFORM,MPN/100ML,15,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,LEAD,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,LEAD,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,LEAD,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Total,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Total,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_001,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,NITRITE,MG/L,5,5,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040104_002_001,River/Stream,River,PH,,42,14,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,PH,,42,14,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,PH,,42,14,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,PH,,42,14,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_001,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,"TEMPERATURE, WATER",DEG C,14,14,2,Freshwater,,Aquatic Life,,,,,,,,No
AK_R_2040104_002_001,River/Stream,River,"TEMPERATURE, WATER",DEG C,14,14,2,Freshwater,,Primary Contact Recreation,,,,,,,,No
AK_R_2040104_002_001,River/Stream,River,"TEMPERATURE, WATER",DEG C,14,14,2,Freshwater,,Water Supply,,,,,,,,No
AK_R_2040104_002_001,River/Stream,River,TOTAL DISSOLVED SOLIDS,UG/KG,8,8,1,Freshwater,,Aquatic Life,,2 years,10,2,10,No,No,No
AK_R_2040104_002_001,River/Stream,River,TOTAL DISSOLVED SOLIDS,UG/KG,8,8,1,Freshwater,,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040104_002_001,River/Stream,River,TURBIDITY,FTU,11,11,2,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,No,No
AK_R_2040104_002_001,River/Stream,River,ZINC,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,ZINC,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,ZINC,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_001,River/Stream,River,ZINC,UG/L,10,10,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_001,River/Stream,River,ZINC,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,ALUMINUM,UG/L,5,5,1,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,No,No,No
AK_R_2040104_002_002,River/Stream,River,ALUMINUM,UG/L,5,5,1,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,No,Yes,No
AK_R_2040104_002_002,River/Stream,River,ALUMINUM,UG/L,5,5,1,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,No,No,No
AK_R_2040104_002_002,River/Stream,River,ALUMINUM,UG/L,5,5,1,Freshwater,Total Recoverable,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040104_002_002,River/Stream,River,CADMIUM,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,CADMIUM,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,CADMIUM,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_002,River/Stream,River,CADMIUM,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_002,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,COPPER,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,10,10,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,10,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,10,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,10,10,2,Freshwater streams and rivers,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,FECAL COLIFORM,MPN/100ML,10,10,2,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,FECAL COLIFORM,MPN/100ML,10,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,FECAL COLIFORM,MPN/100ML,10,10,2,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,FECAL COLIFORM,MPN/100ML,10,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,LEAD,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,LEAD,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,LEAD,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Total,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Total,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_002,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,MERCURY,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,NITRITE,MG/L,4,4,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040104_002_002,River/Stream,River,PH,,30,10,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,PH,,30,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,PH,,30,10,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,PH,,30,10,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_002,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,SELENIUM,UG/L,10,10,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Aquatic Life,,,,,,,,No
AK_R_2040104_002_002,River/Stream,River,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Primary Contact Recreation,,,,,,,,No
AK_R_2040104_002_002,River/Stream,River,"TEMPERATURE, WATER",DEG C,10,10,2,Freshwater,,Water Supply,,,,,,,,No
AK_R_2040104_002_002,River/Stream,River,TOTAL DISSOLVED SOLIDS,UG/KG,5,5,1,Freshwater,,Aquatic Life,,2 years,10,2,10,No,No,No
AK_R_2040104_002_002,River/Stream,River,TOTAL DISSOLVED SOLIDS,UG/KG,5,5,1,Freshwater,,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040104_002_002,River/Stream,River,TURBIDITY,FTU,7,7,2,Freshwater,,Primary Contact Recreation,,2 years,20 days,2,20,Yes,No,No
AK_R_2040104_002_002,River/Stream,River,ZINC,UG/L,9,9,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040104_002_002,River/Stream,River,ZINC,UG/L,9,9,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,No,No
AK_R_2040104_002_002,River/Stream,River,ZINC,UG/L,9,9,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040104_002_002,River/Stream,River,ZINC,UG/L,9,9,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,No,No
AK_R_2040104_002_002,River/Stream,River,ZINC,UG/L,9,9,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,No,No
AK_R_2040106_001,River/Stream,River,ALUMINUM,UG/L,22,12,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,ALUMINUM,UG/L,22,12,2,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,ALUMINUM,UG/L,22,12,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040106_001,River/Stream,River,ALUMINUM,UG/L,22,12,2,Freshwater,Total Recoverable,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,ANTIMONY,UG/L,12,6,1,Freshwater,Dissolved,Human Health,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,ANTIMONY,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,ARSENIC,UG/L,12,6,1,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,ARSENIC,UG/L,12,6,1,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,No,Yes,No
AK_R_2040106_001,River/Stream,River,ARSENIC,UG/L,12,6,1,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,No,No,No
AK_R_2040106_001,River/Stream,River,ARSENIC,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,BARIUM,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,BERYLLIUM,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,CADMIUM,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,CADMIUM,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,CADMIUM,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040106_001,River/Stream,River,CADMIUM,UG/L,22,12,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,CHROMIUM,UG/L,12,6,1,Freshwater,Total,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,COBALT,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,COPPER,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,COPPER,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,COPPER,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040106_001,River/Stream,River,COPPER,UG/L,22,12,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,COPPER,UG/L,22,12,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,26,16,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,26,16,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,26,16,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,DISSOLVED OXYGEN (DO),MG/L,26,16,2,Freshwater streams and rivers,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,ESCHERICHIA COLI,#/100ML,10,10,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,FECAL COLIFORM,MPN/100ML,24,20,3,Freshwater,,Secondary Contact Recreation,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,FECAL COLIFORM,MPN/100ML,24,20,3,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,FECAL COLIFORM,MPN/100ML,24,20,3,Freshwater,,Water Supply,,2 water years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,FECAL COLIFORM,MPN/100ML,24,20,3,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,IRON,UG/L,12,6,1,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,IRON,UG/L,12,6,1,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,No,No,No
AK_R_2040106_001,River/Stream,River,IRON,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,LEAD,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,LEAD,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,LEAD,UG/L,22,12,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,MANGANESE,UG/L,12,6,1,Freshwater,Dissolved,Human Health,Chronic,2 years,18,2,18,No,No,No
AK_R_2040106_001,River/Stream,River,MANGANESE,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,MANGANESE,UG/L,12,6,1,Freshwater,Dissolved,Human Health,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,MERCURY,UG/L,22,12,2,Freshwater,Total,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,MERCURY,UG/L,22,12,2,Freshwater,Total,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,MERCURY,UG/L,22,12,2,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
AK_R_2040106_001,River/Stream,River,MERCURY,UG/L,22,12,2,Freshwater,Dissolved,Human Health,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,MERCURY,UG/L,22,12,2,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,MOLYBDENUM,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,NICKEL,UG/L,12,6,1,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,NICKEL,UG/L,12,6,1,Freshwater,Dissolved,Aquatic Life,Acute,2 years,5,2,5,No,Yes,No
AK_R_2040106_001,River/Stream,River,NICKEL,UG/L,12,6,1,Freshwater,Dissolved,Aquatic Life,Chronic,2 years,18,2,18,No,No,No
AK_R_2040106_001,River/Stream,River,NICKEL,UG/L,12,6,1,Freshwater,Dissolved,Human Health,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,NICKEL,UG/L,12,6,1,Freshwater,Dissolved,Water Supply,,2 years,10,2,10,No,No,No
AK_R_2040106_001,River/Stream,River,PH,,81,17,2,Freshwater,,Aquatic Life,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,PH,,81,17,2,Freshwater,,Primary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,PH,,81,17,2,Freshwater,,Secondary Contact Recreation,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,PH,,81,17,2,Freshwater,,Water Supply,,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,SELENIUM,UG/L,22,12,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,10,2,10,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,SELENIUM,UG/L,22,12,2,Freshwater,Total Recoverable,Aquatic Life,Acute,2 years,5,2,5,Yes,Yes,Yes
AK_R_2040106_001,River/Stream,River,SELENIUM,UG/L,22,12,2,Freshwater,Total Recoverable,Aquatic Life,Chronic,2 years,18,2,18,Yes,No,No
