ASSESSMENT_UNIT_ID,PARAM_NAME,PARAM_USE_NAME,PARAM_STATUS_NAME,PARAM_ATTAINMENT_CODE,PARAM_TREND,PARAM_COMMENT,PARAM_AGENCY_CODE,PARAM_POLLUTANT_INDICATOR,PARAM_YEAR_LISTED,PARAM_TARGET_TMDL_DATE,PARAM_EXPECTED_TO_ATTAIN,PARAM_PRIORITY_RANKING,PARAM_CONSENT_DECREE_CYCLE,PARAM_ALT_LISTING_ID,PARAM_ORG_QUALIFIER_FLAG,PARAM_DELISTING_REASON,PARAM_DELISTING_COMMENT,PARAM_DELISTING_AGENCY
AK_R_8030606_001,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8030606_001,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,LEAD,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,LEAD,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8030606_001,ZINC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,ZINC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8030606_001,ZINC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,COPPER,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,MERCURY,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,SELENIUM,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,ZINC,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,"1,2-DICHLOROBENZENE-D4",FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,"1,3-DICHLOROBENZENE",FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,"1,4-DICHLOROBENZENE-D4",FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,CHLOROBENZENE,FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,ETHYLBENZENE,FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,TOLUENE,FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,ESCHERICHIA COLI,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,PH,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,TURBIDITY,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,DISSOLVED OXYGEN (DO),FRESHWATER STREAMS AND RIVERS / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,PH,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,PH,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,PH,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,CADMIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,CADMIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,COPPER,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,LEAD,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,LEAD,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,MERCURY,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,SELENIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,SELENIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,SELENIUM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,ZINC,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030606_001,"1,2-DICHLOROBENZENE-D4",FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,"1,4-DICHLOROBENZENE-D4",FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,BENZENE,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,CHLOROBENZENE,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,ETHYLBENZENE,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,IRON,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,TOLUENE,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,TOTAL AROMATIC HYDROCARBONS,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030606_001,TURBIDITY,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,DISSOLVED OXYGEN (DO),"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,MERCURY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,MERCURY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,SELENIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,SELENIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8030609_003,IRON,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,CADMIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,CADMIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8030609_003,CADMIUM,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8030609_003,COPPER,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,LEAD,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,LEAD,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8030609_003,ZINC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,ZINC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8030609_003,ZINC,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,COPPER,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,MERCURY,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,SELENIUM,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,ZINC,"FRESHWATER / WATER SUPPLY / DRINKING, CULINARY, AND FOOD PROCESSING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,"1,2-DICHLOROBENZENE-D4",FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,"1,3-DICHLOROBENZENE",FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,"1,4-DICHLOROBENZENE-D4",FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,CHLOROBENZENE,FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,ETHYLBENZENE,FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,TOLUENE,FRESHWATER,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,ESCHERICHIA COLI,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,PH,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,TURBIDITY,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,DISSOLVED OXYGEN (DO),FRESHWATER STREAMS AND RIVERS / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,PH,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,PH,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,PH,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,CADMIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,CADMIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,COPPER,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,LEAD,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,LEAD,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,MERCURY,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,SELENIUM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,SELENIUM,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,SELENIUM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,ZINC,"FRESHWATER / WATER SUPPLY / AGRICULTURE, INCLUDING IRRIGATION AND STOCK WATERING",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_003,"1,2-DICHLOROBENZENE-D4",FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,"1,4-DICHLOROBENZENE-D4",FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,BENZENE,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,CHLOROBENZENE,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,ETHYLBENZENE,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,IRON,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,TOLUENE,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,TOTAL AROMATIC HYDROCARBONS,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_003,TURBIDITY,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_004_001,DISSOLVED OXYGEN (DO),"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,DISSOLVED OXYGEN (DO),"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,TOTAL DISSOLVED SOLIDS,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_004_001,ESCHERICHIA COLI,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_004_001,FECAL COLIFORM,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,TURBIDITY,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030609_004_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,FECAL COLIFORM,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,DISSOLVED OXYGEN (DO),FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,DISSOLVED OXYGEN (DO),FRESHWATER STREAMS AND RIVERS / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,TOTAL DISSOLVED SOLIDS,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,TOTAL DISSOLVED SOLIDS,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER SUPPLY,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER SUPPLY,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER SUPPLY / AQUACULTURE,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER SUPPLY / AQUACULTURE,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,PH,FRESHWATER / WATER SUPPLY / INDUSTRIAL,Meeting Criteria,Meeting criteria,,,,,,,,,,,,,,
AK_R_8030609_004_001,TURBIDITY,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030710_005,PH,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030710_005,PH,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030710_005,PH,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8030710_005,PH,FRESHWATER / WATER SUPPLY,Insufficient Information,Not enough information,,,,,,,,,,,,,,
AK_R_8040102_012_002,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8040102_012_002,TURBIDITY,"FRESHWATER / GROWTH AND PROPAGATION OF FISH, SHELLFISH, OTHER AQUATIC LIFE AND WILDLIFE",X,Not applicable,,,,,,,,,,,,,,
AK_R_8040102_012_002,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
AK_R_8040102_012_002,TURBIDITY,FRESHWATER / WATER RECREATION / CONTACT RECREATION,X,Not applicable,,,,,,,,,,,,,,
AK_R_8040102_012_002,TURBIDITY,FRESHWATER / WATER RECREATION / SECONDARY RECREATION,Observed effect,Not meeting criteria,,,,,,,,,,,,,,
